filename,neck,sleeve_length,pattern
11521793705377-Wear-Your-Mind-Grey-Vest-For-Men-3211521793705279-4.jpg,6,#N/A,9
23f8c6c9-8900-4489-9eaa-91707513627a1533190834131-Louis-Philippe-Jeans-Men-Off-White-Solid-Polo-Collar-T-shirt-3.jpg,6,3,#N/A
GRITSTONES-Men-Tshirts_39bf67c61df09fc8e100906ffe9feaad_images.jpg,6,2,9
11498808934778-Huetrap-Men-Purple-Floral-Print-Round-Neck-T-shirt-851498808934696-4.jpg,#N/A,3,2
11494477514303-CAPTAIN-AMERICA-Men-Navy-Blue-Printed-Round-Neck-T-shirt-7791494477514138-3.jpg,4,#N/A,9
318ec521-708e-478b-afe4-02516dee2f791533535131537-Puma-Men-Grey--Black-Printed-RBR-Life-Graphic-Tshirt-1211533-1.jpg,4,3,#N/A
11519822516890-Spiritus-by-pantaloons-Men-White--Black-Striped-Mandarin-Collar-T-shirt-6841519822516666-1.jpg,#N/A,#N/A,#N/A
11524821828332-Colt-Men-Grey-Melange-Printed-Round-Neck-T-shirt-5151524821828125-1.jpg,6,#N/A,3
11479116286431-2GO-Men-Tshirts-51479116286118-2.jpg,6,3,6
11510036832088-Reebok-Men-Tshirts-9901510036831973-5.jpg,6,3,8
11503311536269-Arrow-Sport-Men-Orange-Solid-Polo-Collar-T-shirt-3381503311535903-1.jpg,6,3,#N/A
11501151188401-Campus-Sutra-Mens-Sports-Jersey-551501151188241-1.jpg,2,3,9
11515654114598-Roadster-Men-Blue-Self-Design-Hood-T-shirt-2721515654114516-2.jpg,1,3,#N/A
11511442559464-Moda-Rapido-Men-Black-Printed-Round-Neck-Longline-T-shirt-8261511442559420-4.jpg,6,3,9
76934d54-dd27-419d-87b7-fd6c1efe359b1527934295727-Campus-Sutra-Solid-Mens-Mock-Neck-Blue-T-Shirt-7491527934295630-4.jpg,2,#N/A,9
11522653695189-HERENOW-Men-Black-Solid-Round-Neck-T-shirt-5931522653695014-2.jpg,6,0,9
11514874446912-Force-NXT-Men-Tshirts-7431514874446727-1.jpg,6,0,9
28fa300e-3b9a-4773-ae0c-a58571d42e581527330433427-Harvard-Men-Black-Solid-Polo-Collar-T-shirt-7421527330432179-6.jpg,#N/A,3,9
d5b6b7d7-49fe-4924-8777-0716784574a21534754298287-Harvard-Men-Tshirts-1141534754296785-6.jpg,0,#N/A,9
42b1822b-393a-4ace-80e8-25dc46a0ec201526981179268-Cloak--Decker-by-Monte-Carlo-Men-Pack-of-2-Solid-T-shirts-7771526981179134-4.jpg,6,1,9
54202134-0802-40b0-aa67-fe82995bc5351526275378266-Dream-of-Glory-Inc-Mens-Branded-Full-Sleeve-Cotton-Turtle-Neck-TShirts-XS-8XL-Pack-of-2-7101526275378154-6.jpg,6,#N/A,9
4ce8a25f-f6b1-4484-8d55-5c26e0e6bfe01530878804562-Skult-Mens-Navy-T-shirts-1671530878803573-4.jpg,#N/A,3,9
01e5c072-b33e-4f3f-8ac6-84e8838cc4731526971018580-Kook-N-Keech-Men-Blue-Printed-Round-Neck-T-shirt-121526971016439-6.jpg,6,3,9
11480496048474-BLEND-Men-Black-Printed-V-Neck-T-Shirt-4181480496048304-3.jpg,5,3,9
11519033634622-INVICTUS-Men-Tshirts-7591519033634470-1.jpg,6,1,9
11511580357041-Force-NXT-Pack-of-3-Mens-Solid-V-Neck-T-shirt-81511580356977-6.jpg,5,3,9
Gritstones-Men-Steel-Blue-Hooded-T-shirt_820694d9d95309d2a5baa99c41d711c5_images.jpg,1,3,9
1f2a56b3-04e1-437d-9e37-9a3b0e0d50741535532159076-BONATY-Cotton-Blend-Maroon-Solid-Half-Sleeves-T-shirt-For-Men-1781535532158925-3.jpg,6,1,9
91979eb3-3786-47fc-bc55-20d08aa696581537342395474-GAS-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-2231537342395330-1.jpg,3,3,9
2ddd1ac1-13a6-477f-8aee-1c42af9647c61535100676990-Moda-Rapido-Men-Maroon--Off-White-Striped-Round-Neck-Longlin-2.jpg,6,3,9
11476967446549-New-Look-Men-Off-white-Self-design-Round-Neck-T-Shirt-1011476967446290-1.jpg,6,3,#N/A
2b0cafd4-530a-436d-9252-663b3555bbac1529388595436-HRX-by-Hrithik-Roshan-Men-Tshirts-3851529388593892-4.jpg,4,3,9
11524644785319-Crocodile-Men-Tshirts-4601524644785215-6.jpg,#N/A,1,9
11509607624769-Being-Human-Men-Black-Solid-Hood-T-shirt-9201509607624686-5.jpg,1,3,9
11494590852003-Roadster-Men-Black-Solid-V-Neck-T-shirt-71494590851837-4.jpg,5,3,#N/A
11482579206300-Basics-Men-Tshirts-7671482579206137-3.jpg,5,#N/A,9
11516267990150-Splash-Men-Green-Solid-Hood-T-shirt-5231516267990046-3.jpg,1,3,9
30dadd30-4517-467d-819c-20cad53f62e71531904080673-Pepe-Jeans-Men-Navy-Blue-Printed-Polo-Collar-T-shirt-7581531904079899-5.jpg,#N/A,1,#N/A
e43899c3-0557-4fca-b3cd-02d7592c8b661531310986301-AMERICAN-EAGLE-OUTFITTERS-Men-Orange-Solid-V-Neck-T-shirt-93-5.jpg,6,1,9
f7596a49-f2d6-4578-a00d-2a9ae35a90451528181372682-a-6681528181370735-5.jpg,3,3,9
11507697693181-Adidas-NEO-Men-Tshirts-7311507697693551-3.jpg,#N/A,3,1
11519450188712-SF-JEANS-by-Pantaloons-Men-Black-Printed-Round-Neck-T-shirt-2351519450188425-2.jpg,6,3,9
11490614710013-Hypernation-Men-Tshirts-3431490614709845-4.jpg,6,0,9
11521536106130-Alcis-Men-Yellow-Printed-Round-Neck-T-shirt-9251521536106008-4.jpg,4,#N/A,9
8e5058f5-cc68-4154-a0c0-bdd2575eb1ad1528798159226-Puma-Men-Blue-Striped-Polo-Collar-T-shirt-4041528798158117-5.jpg,#N/A,3,9
11486443916714-Flying-Machine-Charcoal-Grey-T-shirt-9831486443916416-2.jpg,2,3,9
11523529149492-Roadster-Men-Blue-Printed-Round-Neck-T-shirt-3451523529149263-3.jpg,6,3,8
11517911231297-HERENOW-Men-Grey-Melange-Striped-Henley-Neck-T-shirt-7051517911231170-2.jpg,#N/A,3,#N/A
11501501540022-Lacoste-Men-Red-Solid-Polo-Collar-T-shirt-3811501501540251-3.jpg,6,#N/A,9
11519024037964-Roadster-Men-Grey-Solid-Henley-Neck-T-shirt-2151519024037708-1.jpg,0,3,9
11519707315478-HERENOW-Men-Black-Solid-T-shirt-1591519707315343-1.jpg,#N/A,3,9
11473920785737-Wear-Your-Mind-Men-Tshirts-5311473920785436-2.jpg,6,#N/A,0
11518849262937-na-6961518849262804-3.jpg,6,2,9
c3e52cb3-8c4b-4801-8334-f128df5ed18c1529140435695-HRX-by-Hrithik-Roshan-Men-Grey-Printed-Round-Neck-T-shirt-83-1.jpg,#N/A,3,8
3f2fae42-d9ae-4701-aec3-1f415789efaf1528182394120-ether-Men-Tshirts-9961528182391879-3.jpg,5,3,9
baff698b-7350-4b0e-9f1d-23bc20b6afd81537261866444-ETHER-Teal-Green-Melange-T-shirt-7791537261865223-2.jpg,5,3,9
833ba96e-98ad-4923-8efc-4b82b10ce3d31527844127690-VIMAL-JONNEY-Men-Tshirts-3011527844127540-3.jpg,#N/A,#N/A,9
Campus-Sutra-Men-Tshirts_2_70b6339ddd228f9eb048fcd53919572a.jpg,6,0,9
11487320451751-Breakbounce-Men-Blue-Colour-Blocked-Henley-Neck-T-Shirt-41487320451458-1.jpg,0,3,9
11456898621532-Rigo-Brown-Slim-Fit-T-shirt-9531456898621236-1.jpg,#N/A,0,9
11500367175387-Campus-Sutra-Men-Blue-Solid-Henley-Neck-T-shirt-3401500367175166-5.jpg,0,3,#N/A
11525770940499-na-9741525770940351-4.jpg,5,3,#N/A
b87792da-8635-4de3-afe7-1b2eddca3dca1526710260038-Blackberrys-Men-Black-Printed-Polo-Collar-T-shirt-8081526710259926-4.jpg,6,3,1
32d9e193-18d1-4f77-90a3-b04b53a1ca771527137498073-HRX-by-Hrithik-Roshan-Men-Grey--Black-Colourblocked-Polo-Collar-T-shirt-5591527137495984-1.jpg,3,3,#N/A
11505974241502-HRX-by-Hrithik-Roshan-Men-Tshirts-2711505974241307-3.jpg,#N/A,0,9
11519451563459-Roadster-Men-Tshirts-6081519451563232-1.jpg,6,#N/A,9
11506408668970-Hypernation-Men-Tshirts-301506408668952-2.jpg,#N/A,0,9
11518091332857-Roadster-Men-Blue-Colourblocked-Round-Neck-T-shirt-8971518091332661-2.jpg,6,3,9
11497338902478-Raymond-Men-Tshirts-1631497338902228-1.jpg,6,3,1
11522228263009-Adidas-Men-WC-LOGOTYPE-7131522228262882-3.jpg,#N/A,3,8
f903c4f6-2a17-466f-b9aa-ae0b097b08021535013861998-HERENOW-Men-Grey-Melange--Black-Colourblocked-Round-Neck-T-s-5.jpg,4,3,9
11511935598527-Teesort-Mens-Solid-Round-Neck-T-shirt-1501511935598425-4.jpg,#N/A,0,9
11519021372456-Roadster-Men-Grey-Melange-Printed-T-shirt-1551519021372310-3.jpg,1,3,9
3c126327-0e23-4182-b652-04089fe0fde31526624475730-NA-5411526624475593-3.jpg,6,3,#N/A
11513582631872-Reebok-Men-Olive-Green-Printed-Round-Neck-T-shirt-9921513582631874-5.jpg,#N/A,#N/A,9
11519021136740-Difference-of-Opinion-Men-White-Solid-Round-Neck-T-shirt-8521519021136642-5.jpg,6,2,9
ded93cf0-af14-46cb-a9fd-cb2c9b538d691529315442987-NA-6691529315442827-1.jpg,#N/A,#N/A,9
23ca68ec-9e90-4cf9-bec7-9599cc8848691530780937336-French-Connection-Men-Tshirts-5471530780937278-5.jpg,6,3,3
Rigo-Men-Tshirts_260cc7deca587eafab3d21c1e822dbf9_images.jpg,0,3,9
11525431527552-Kook-N-Keech-Men-White-Printed-Round-Neck-T-shirt-1211525431527431-1.jpg,#N/A,#N/A,9
11518696582679-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Printed-Round-Neck-T-shirt-9491518696582567-4.jpg,4,3,9
11522918475507-MTS-BLK-Baap-A53-8151522918475446-5.jpg,6,3,#N/A
11478594347716-Man-of-Steel-Men-Tshirts-4681478594347509-5.jpg,1,3,9
11521437817969-United-Colors-of-Benetton-Men-Navy-Blue-Solid-Round-Neck-T-shirt-9611521437817785-3.jpg,6,#N/A,9
1a3b91dc-8f51-4d44-b6c8-049f129684cf1531822180447-na-2411531822180232-2.jpg,6,3,9
11506597646743-Mast--Harbour-Men-T-shirt-8931506597646610-3.jpg,2,3,9
f2dcde44-45f1-4048-b263-a99e5eae3ec21528288758683-Roadster-Men-Blue-Striped-Mandarin-Collar-T-shirt-5881528288758596-4.jpg,6,0,9
219fa830-9002-4e15-b101-6431540c72d41533298728684-WROGN-Men-Blue-Colourblocked-Henley-Neck-T-shirt-25515332987-1.jpg,0,#N/A,#N/A
acbb1ce3-0343-4b3b-8d71-9600e86d271c1531823680458-FOREVER-21-Men-Tshirts-3491531823679075-4.jpg,#N/A,3,9
11500972213413-HERENOW-Men-Navy-Blue-Solid-Henley-Neck-T-shirt-1741500972213293-2.jpg,0,3,#N/A
11514970597873-Lee-Cooper-Men-Black-Solid-Polo-Collar-T-shirt-2231514970597868-4.jpg,#N/A,3,6
11461996108499-United-Colors-of-Benetton-Men-Tshirts-8821461996108192-1.jpg,6,3,1
11508138154934-FOREVER-21-Men-Tshirts-1551508138154824-4.jpg,1,3,9
11493105902670-Celio-Men-Orange-Solid-Round-Neck-T-shirt-5481493105902448-1.jpg,6,1,9
11519042920570-Celio-Men-Tshirts-511519042920420-1.jpg,6,0,9
11496037841541-Scotch--Soda-Men-Tshirts-7631496037841442-5.jpg,6,3,#N/A
11507721220007-Roadster-Men-Black-Printed-Round-Neck-T-shirt-1391507721219780-1.jpg,4,3,#N/A
11494571636759-Ed-Hardy-Men-Off-White-Printed-Round-Neck-T-shirt-3551494571636540-4.jpg,#N/A,#N/A,9
3d2204b9-8db8-41bc-9e6e-7dcbd0e5bfd81527921368221-Roadster-Men-Beige-Printed-Round-Neck-T-shirt-51915279213668-2.jpg,#N/A,3,9
11524739037493-s-5421524739037360-3.jpg,4,3,#N/A
742f5efe-ba53-479b-94a3-76c6f32911d31526290601602-Alcis-Mens-Solid-Navy-Blue-Running-T-Shirt-7521526290601400-3.jpg,6,2,9
11515668576714-Moda-Rapido-Men-Polo-Collar-T-shirt-9111515668576603-2.jpg,6,0,#N/A
11464956553307-ALCOTT-Blue-Flock-Text-Print-T-shirt-5011464956553035-3.jpg,6,3,8
11456898802528-Rigo-Grey--Black-Slim-Fit-T-shirt-3311456898802177-1.jpg,6,0,9
11517829231338-HRX-by-Hrithik-Roshan-Charcoal-Grey-Active-Hooded-T-Shirt-7151517829231291-5.jpg,1,3,9
4b11b516-4564-43ea-bd20-bc9d957237d81526455619239-Moda-Rapido-Men-Black-Printed-Round-Neck-T-shirt-841526455619086-3.jpg,6,#N/A,9
ee808a6b-0295-45d8-90ed-470a96acd27f1528202642169-Raglan-Military-Sleeves-Full-Sleeves-Round-Neck-4131528202641950-1.jpg,6,3,#N/A
a5eff1c2-155e-44a7-9882-909ef221a3d81534490983622-Flying-Machine-Men-Black-Printed-Round-Neck-T-shirt-4311534490983503-2.jpg,4,3,9
c2840b27-7076-4cab-9c65-c0fe16d46f301532498203625-AS-M-NK-BRT-TOP-SS-HPR-VENT-2621532498203480-1.jpg,6,3,5
63941b1d-a95b-4d40-9e75-7dbbe781783e1530609005768-Parx-Men-Tshirts-6891530609004483-5.jpg,3,3,9
11525678571946-SEVEN-by-MS-Dhoni-Men-Yellow-Printed-Round-Neck-T-shirt-6681525678571788-2.jpg,4,3,9
a204acb3-f622-4182-a0c3-d9c731cd5ecd1528288773930-Roadster-Men-Tshirts-5221528288773798-2.jpg,2,3,9
11512554953985-Basics-Men-Brown-Printed-V-Neck-T-shirt-8641512554953824-3.jpg,5,3,9
24c3ba42-1e30-4cb0-aac2-222921869ca41536570209866-Flying-Machine-Men-Blue-Solid-Henley-Neck-T-shirt-6691536570-5.jpg,0,3,#N/A
d75d18f0-4e9d-4bb9-b68d-d2b50d17d9c41529385116087-Genx-Men-Tshirts-1871529385115985-7.jpg,#N/A,1,9
e999c853-304e-495c-a31d-648c6f63d6161526537323773-Mens-Nike-Breathe-Elite-Basketball-Top-7841526537323680-4.jpg,6,#N/A,9
b4edc5ab-a105-4aa8-bf78-1e6106030c781533639927747-Louis-Philippe-Men-Red-Checked-Polo-Collar-T-shirt-518153363-2.jpg,6,#N/A,1
11519987611792-Spiritus-by-pantaloons-Men-Green-Striped-Polo-Collar-T-shirt-4081519987611624-3.jpg,6,3,7
dc8d1b42-a406-4acf-855f-62d7976e121d1527933522053-Wills-Lifestyle-Men-Tshirts-5151527933521921-3.jpg,2,#N/A,9
6164b41c-0fc8-401a-9a71-278c07afef551531462947316-na-6281531462947205-5.jpg,6,1,9
11524740656065-ERA-OF-ATTITUDE-Men-Black-Printed-Round-Neck-T-shirt-5211524740655948-5.jpg,#N/A,3,3
22c51074-4ad3-4c3a-aa2f-9753849ebde51530877671885-Skult-Mens-Black-Vest-5971530877670515-1.jpg,6,3,#N/A
11510392143556-Tommy-Hilfiger-Men-Tshirts-8461510392143423-4.jpg,6,#N/A,1
82b238da-c00f-42b1-aff3-7466b51aca921537269939320-WROGN-Men-Green-Printed-V-Neck-T-shirt-2981537269936729-6.jpg,5,3,#N/A
11515566539817-Flying-Machine-Men-Grey-Melange-Printed-Round-Neck-T-shirt-1071515566539683-5.jpg,#N/A,3,#N/A
553b1163-3d74-47b2-ab48-dbc0bef57bac1532079241565-Moda-Rapido-Men-Tshirts-8711532079241426-3.jpg,6,#N/A,9
11504095517454-YWC-Men-Olive-Green-Printed-Round-Neck-T-shirt-8651504095517482-3.jpg,6,3,0
101cd24e-ebb9-4d4e-b687-291cc75788351529131799070-SayItLoud-Men-Black-Striped-Round-Neck-T-shirt-2321529131798-2.jpg,1,3,9
11504864162830-Solly-Sport-Men-Tshirts-7441504864162641-1.jpg,6,0,9
11509624683139-Raymond-Men-Blue-Checked-Polo-Collar-T-shirt-7451509624682971-3.jpg,6,3,1
cda8e66a-2516-4c0b-a9a1-b1cb9b51ec431527500241287-United-Colors-of-Benetton-Men-Navy-Blue-Striped-V-Neck-T-shirt-3791527500239654-4.jpg,5,3,9
41e6c746-2da5-41bf-93ab-f1da49bad03d1533108430292-FOREVER-21-Men-Grey-Melange-Solid-Hood-T-shirt-7091533108429-3.jpg,1,3,#N/A
11512642354336-SMAG-Men-Grey-Melange-Solid-Polo-Collar-T-shirt-3511512642354182-2.jpg,3,3,9
11524812590087-Kook-N-Keech-Men-Red-Colourblocked-Round-Neck-T-shirt-5651524812589910-2.jpg,#N/A,3,9
10652e56-0c45-4c77-9a5e-857394085fb81533986533946-Tommy-Hilfiger-Men-Green-Solid-Round-Neck-T-shirt-6015339865-3.jpg,4,3,#N/A
29094a2a-893d-4d17-9343-fbab2595ac171527245998824-Being-Human-Men-Blue-Solid-Polo-T-Shirt-4011527245998663-1.jpg,3,#N/A,9
d84bfdf9-3f07-4a1d-b010-8e494be1d6571526980275948-Harvard-Men-Blue-Colourblocked-Polo-Collar-T-shirt-251526980274003-1.jpg,6,3,#N/A
3398a908-2139-45b7-b165-7d7fb9470f4c1528453102523-YWC-Men-Black-Self-Design-Round-Neck-T-shirt-362152845310107-1.jpg,6,3,5
11519883266671-Proline-Active-Men-Olive-Green-Solid-Round-Neck-T-shirt-9001519883266510-5.jpg,6,2,9
11518770225682-Maniac-Men-Charcoal-Printed-Scoop-Neck-T-shirt-8571518770225517-2.jpg,#N/A,2,9
11521546170861-na-5721521546170690-2.jpg,6,3,9
11523872364233-Numero-Uno-Men-Tshirts-2421523872364067-1.jpg,#N/A,#N/A,9
11519021662435-Difference-of-Opinion-Men-Khaki-Printed-Round-Neck-T-shirt-2761519021662255-5.jpg,6,1,9
20affb25-d629-4e66-8620-1134c02221c51534399503518-5.jpg,6,0,9
GRITSTONES-Men-Maroon--Black-Hooded-T-shirt_2_49fb9845dcdf1a360c8678e02aa682a6.jpg,1,3,#N/A
6540ccae-4820-4797-b091-875309bfb2a31526468762903-Roadster-Men-Charcoal-Colourblocked-Round-Neck-T-shirt-5581526468761797-4.jpg,#N/A,2,#N/A
11495008726756-Blackberrys-Men-Tshirts-8021495008726384-2.jpg,6,0,9
11520674055238-Pirates-of-the-Caribbean-Multicolor-Vest-For-Men-2591520674055073-3.jpg,6,#N/A,9
11513578651987-SayItLoud-Navy-Lounge-Hooded-Tshirts-61SOLIDSPACEBLUENAVY-7391513578651882-5.jpg,1,3,9
11505295745935-FOREVER-21-Men-Black-Solid-Round-Neck-T-shirt-6371505295745756-3.jpg,6,2,9
GRITSTONES-Men-Red--Black-Hooded-T-shirt_3_cd329e47d7b2806125591d2aa6be86eb.jpg,1,3,9
aba491ad-e64a-4303-bc2f-885f69b2c3881532067358202-na-4321532067357963-2.jpg,#N/A,3,9
11524482802366-Proline-Active-Men-Grey-Solid-Round-Neck-T-shirt-3841524482802208-4.jpg,6,2,#N/A
11510386791100-Tom-Tailor-Mens-Solid-Casual-T-shirt-8621510386790884-3.jpg,0,3,9
11506080964028-Arrow-Sport-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-4331506080963854-2.jpg,3,3,9
caa84304-294e-49da-b272-3e29450e832e1535963035644-ACTIMAXX-Men-Tshirts-3661535963035433-2.jpg,#N/A,3,9
11521017223483-Aeropostale-Men-Black-Self-Design-Round-Neck-T-shirt-6291521017223359-2.jpg,#N/A,3,9
11454418017208-Nike-Black-T-shirt-5631454418016705-2.jpg,6,3,#N/A
11509776493061-883-Police-Men-Tshirts-4251509776492891-1.jpg,6,1,9
11520666220996-na-2981520666220748-1.jpg,6,1,9
049866fe-d39c-400c-9a9d-819c2a13083a1535086574235-na-3801535086574104-4.jpg,6,3,9
11505295751506-FOREVER-21-Men-White-Self-Design-Hood-T-shirt-2641505295751246-1.jpg,6,1,9
11519903679631-Converse-Men-Navy-Blue-Printed-Polo-Collar-T-shirt-2341519903679492-4.jpg,6,3,9
11524635107518-Kook-N-Keech-Disney-Men-Green-Printed-Hood-T-shirt-551524635107347-2.jpg,1,3,#N/A
617e1e7a-16d3-4fea-8a69-d31f2052989b1531745561464-Nike-Men-Grey-NSW-ME-AV15-Loose-Fit-T-shirt-2981531745560081-4.jpg,#N/A,1,9
GRITSTONES-Men-Black-Henley-T-shirt_2306564f3bd5664673a59ed230fb17f8_images.jpg,5,3,9
11494477334456-Wills-Lifestyle-Men-Navy-Blue-Solid-Mandarin-Collar-T-shirt-3281494477334189-4.jpg,2,3,#N/A
11504095592611-YWC-Men-Black-Printed-Hood-T-shirt-6881504095592375-3.jpg,1,#N/A,9
11496212797462-Rodamo-Men-Tshirts-7761496212797245-2.jpg,#N/A,3,#N/A
11520673893456-Pirates-of-the-Caribbean-Turquoise-Vest-For-Men-3301520673893324-3.jpg,6,2,9
11443689917142-SELECTED-Burgundy-Pima-Drill-T-shirt-1051443689916544-5.jpg,#N/A,3,9
11506506507296-ColorPlus-Men-Olive-Green--Beige-Ombre-Dyed-Henley-Neck-T-shirt-3091506506507105-2.jpg,0,3,9
11524211145222-Okane-Men-Tshirts-9551524211145139-5.jpg,#N/A,3,9
2457af3d-89bd-428e-8c4d-92e0c9d8139d1530698329985-Mast--Harbour-Men-Black-Solid-Mandarin-Collar-T-shirt-968153-2.jpg,2,3,9
11524733167038-Puma-Men-Black-Printed-Round-Neck-T-shirt-1391524733166896-3.jpg,6,1,9
11522824799290-Hypernation-Black-and-Green-Color-Cotton-Asymmetrical-T-shirt-For-Men-5401522824799160-2.jpg,6,3,9
8b65a5c7-9cf5-4791-8f4f-1b229ec138901535630334287-Benoit-Men-Peach-Coloured-Self-Design-Round-Neck-T-shirt-4721535630334066-3.jpg,6,3,5
11489393132079-Wildcraft-Men-Black-Solid-Round-Neck-T-Shirt-761489393131905-3.jpg,6,#N/A,9
11519985085088-Numero-Uno-Men-Tshirts-3761519985084944-2.jpg,2,3,9
11501501540049-Lacoste-Men-Red-Solid-Polo-Collar-T-shirt-3811501501540251-2.jpg,6,3,9
7f41eaff-3909-41f5-896f-50a96202ac7b1529322282234-aLL-Men-Olive-Green-Solid-Henley-Neck-T-shirt-30415293222810-4.jpg,#N/A,3,9
1c54df17-9d05-4a9f-a071-5943a94f698e1526459135967-Moda-Rapido-Men-Black-Printed-Round-Neck-T-shirt-5991526459134982-3.jpg,6,#N/A,9
11489572447915-Jack--Jones-Men-Rust-Printed-Round-Neck-T-Shirt-5281489572447799-5.jpg,6,3,9
8817536e-c2c7-451b-a2c8-47cd2c261cbc1532952053332-Moda-Rapido-Men-Tshirts-1861532952051973-3.jpg,6,3,9
11524549895934-V-Dot-Men-Tshirts-2531524549895787-4.jpg,2,3,9
11521190743717-Nautica-Men-White-Solid-Polo-Collar-T-shirt-6311521190743564-3.jpg,6,1,9
11507550313505-University-of-Oxford-by-People-Men-Grey-Melange-Striped-Henley-Neck-T-shirt-7741507550313291-1.jpg,0,3,9
11520673967658-Pirates-of-the-Caribbean-Orange-Vest-For-Men-8371520673967443-2.jpg,6,2,9
11470901009630-Fort-Collins-Men-White-Printed-V-Neck-T-Shirt-4131470901009464-5.jpg,5,3,9
11511442562519-Moda-Rapido-Men-Black-Solid-Round-Neck-Longline-T-shirt-3021511442562398-1.jpg,4,3,9
11512212874136-Parx-Men-Tshirts-9501512212874044-1.jpg,3,3,#N/A
61259b3f-1ceb-4175-b404-e8a26fdaf57a1530866547344-Skult-Mens-White-T-shirts-9211530866546510-2.jpg,#N/A,3,#N/A
d27a6af4-1e31-442d-adfa-e31ae14103681534748420498-Ecko-Unltd-Men-Shirts-7951534748418883-3.jpg,#N/A,3,9
11479881925594-ether-Men-Black-Striped-T-Shirt-7311479881925240-2.jpg,4,3,9
11513151509549-Okane-Men-Beige-Solid-Henley-Neck-T-shirt-1181513151509407-2.jpg,0,3,#N/A
11509519110225-na-2871509519110110-4.jpg,#N/A,3,2
11517305897198-ONLY--SONS-Men-White-Printed-Round-Neck-T-shirt-6141517305897106-3.jpg,#N/A,3,9
6ac994a3-9883-4006-8c76-a6ca65a3d2561530616971580-Vaishvik-Men-Green-Printed-Round-Neck-T-shirt-971530616971473-1.jpg,6,#N/A,3
879a31e3-ee50-4331-b2e4-36935f5f37f91527589211844-na-8831527589210705-4.jpg,6,3,4
220bef89-4b57-4005-b1b2-6b2f210124811537273701008-GAP-Mens-Navy-Blue-Essential-V-Neck-T-Shirt-3211537273699398-1.jpg,6,1,9
11507535202772-FOREVER-21-Men-Tshirts-8151507535202591-4.jpg,1,3,9
fce8c482-b24d-4377-8d64-60ecbdc437661530775535194-Hypernation-Purple-and-White-Stripe-Round-Neck-Cotton-Asymme-3.jpg,6,3,9
73124808-10a8-4e1d-ba74-8482cb96bf7d1534846084417-SKULT-by-Shahid-Kapoor-Men-Grey-Camouflage-Printed-Round-Nec-1.jpg,6,3,0
11455605903267-GRITSTONES-Men-Tshirts-7951455605903120-5.jpg,6,2,9
9f51276d-3d5f-4fd7-8159-ba81ed28b46b1526373064965-VIMAL-JONNEY-Men-Tshirts-6281526373064568-1.jpg,5,3,9
11504256529758-Louis-Philippe-Men-White-Colourblocked-Polo-Collar-T-shirt-6061504256529652-5.jpg,#N/A,3,9
db7ce160-a961-4292-8432-c7ab62955ec41528952623677-Jack--Jones-Men-Black-Printed-Round-Neck-T-shirt-2531528952623552-4.jpg,4,#N/A,#N/A
a943cd59-d039-4731-844c-3a7c5a8dcfad1532002415509-Roadster-Men-Tshirts-7651532002413921-3.jpg,2,3,9
11520422272285-Tommy-Hilfiger-Men-Grey-Solid-Polo-Collar-Slim-Fit-T-shirt-8161520422272040-2.jpg,#N/A,#N/A,#N/A
11515492290756-Splash-Men-Black-Printed-Round-Neck-T-shirt-541515492290721-3.jpg,6,#N/A,9
11511442566671-Moda-Rapido-Men-Black-Printed-Round-Neck-Longline-T-shirt-7011511442566620-4.jpg,6,3,9
11482493189559-Tshirts-NAVY-BLUE-Men-MENS-ROUND-NECK-FULL-SLEEVE-CUT-AND-SEW-T-SHIRT-5601482493189463-5.jpg,0,#N/A,9
11518505137527-s-6671518505137369-3.jpg,6,#N/A,9
11498652140929-New-Balance-Men-Black-Printed-Round-Neck-T-shirt-9021498652140781-4.jpg,#N/A,#N/A,8
a97b73b2-a797-465b-b392-44f874bb99ce1535176502324-United-Colors-of-Benetton-Men-Tshirts-991535176502161-3.jpg,4,3,9
def8b897-5769-407c-b24f-28a05800f8671529038551429-Pepe-Jeans-Men-Blue-Printed-Round-Neck-T-shirt-3761529038551316-2.jpg,6,1,9
233945ba-a32c-43fb-95a3-9739415057031527767524469-VIMAL-JONNEY-Men-Tshirts-1021527767524193-1.jpg,6,3,9
8fe4e390-bf52-4618-9c76-eb074a11c1281537265109508-GAP-Mens-Logo-Short-Sleeve-Henley-5271537265108025-1.jpg,0,3,9
b98e10ec-f4d8-43e3-8f8d-0af4c70cce7d1526535671308-OVS-Men-Grey-Melange-Printed-Round-Neck-T-shirt-1911526535671153-4.jpg,6,3,9
254daf43-b764-4c87-9f3c-f7fbf2cf05771526545266203-John-Players-Men-Tshirts-7941526545266045-5.jpg,6,#N/A,9
11507379113874-US-Polo-Assn-Men-Navy-Blue-Printed-Round-Neck-T-shirt-5191507379113759-1.jpg,4,3,9
11519641577545-Olive-Green-Sleeveless-Hooded-T-Shirt-2091519641577425-4.jpg,1,3,9
11502713182679-Tokyo-Laundry-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-9091502713182056-1.jpg,3,3,#N/A
69fabfe9-85cc-42da-bdc1-107f4de7b76b1528270751539-HERENOW-Men-Tshirts-7921528270749889-5.jpg,6,#N/A,9
